"scenario_b_start","scenario_label","scheme_id","scheme_label","rand_mode","rand_label","bias_policy_base","bias_policy_full","alloc_bias","series","rate"
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"FWER",0.8024
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"A",0.60385
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"B",0.615475
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"FWER",0.811025
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"A",0.607825
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"B",0.631425
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"FWER",0.819075
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"A",0.608625
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"B",0.648125
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"FWER",0.824525
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"A",0.614225
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"B",0.661625
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"FWER",0.833375
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"A",0.6174
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"B",0.676275
25,"Arm B start at 25","step1","1-step randomization","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"FWER",0.839775
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0,"A",0.5924
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0,"B",0.588825
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0,"FWER",0.795125
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.04,"A",0.590175
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.04,"B",0.5937
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.04,"FWER",0.79585
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.08,"A",0.59165
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.08,"B",0.5949
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.08,"FWER",0.797
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.12,"A",0.59225
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.12,"B",0.6051
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.12,"FWER",0.799975
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.16,"A",0.58915
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.16,"B",0.601225
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.16,"FWER",0.7986
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.2,"A",0.5924
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.2,"B",0.61125
25,"Arm B start at 25","step1","1-step randomization","complete","Complete randomization","favor_B","favor_B",0.2,"FWER",0.8053
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"A",0.59945
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"B",0.59955
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0,"FWER",0.8023
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"A",0.64635
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"B",0.64665
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.04,"FWER",0.837025
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"A",0.690525
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"B",0.6905
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.08,"FWER",0.873575
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"A",0.7295
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"B",0.72815
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.12,"FWER",0.898025
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"A",0.7639
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"B",0.761475
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.16,"FWER",0.918625
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"A",0.799675
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"B",0.792875
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp",0.2,"FWER",0.9361
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"A",0.601425
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"B",0.601225
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0,"FWER",0.8045
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"A",0.61025
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"B",0.615425
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.04,"FWER",0.812575
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"A",0.626175
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"B",0.6272
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.08,"FWER",0.82495
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"A",0.6391
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"B",0.637325
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.12,"FWER",0.8335
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"A",0.650125
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"B",0.65365
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.16,"FWER",0.8437
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"A",0.6594
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"B",0.659225
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp",0.2,"FWER",0.849525
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"A",0.5918
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"B",0.591375
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0,"FWER",0.794675
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"A",0.5987
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"B",0.5931
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.04,"FWER",0.797875
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"A",0.598675
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"B",0.600975
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.08,"FWER",0.800725
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"A",0.6029
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"B",0.60185
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.12,"FWER",0.8032
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"A",0.606225
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"B",0.606125
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.16,"FWER",0.807525
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"A",0.602075
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"B",0.60305
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_all_exp","favor_all_exp",0.2,"FWER",0.8044
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"A",0.602975
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"B",0.599975
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0,"FWER",0.803325
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"A",0.609025
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"B",0.64695
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.04,"FWER",0.82415
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"A",0.61855
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"B",0.691
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.08,"FWER",0.845525
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"A",0.6312
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"B",0.731875
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.12,"FWER",0.8676
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"A",0.6357
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"B",0.77065
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.16,"FWER",0.885075
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"A",0.646975
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"B",0.805825
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","block","Permuted block randomization (factor = 1)","favor_B","favor_B",0.2,"FWER",0.90405
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"A",0.598375
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"B",0.601325
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0,"FWER",0.80155
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"A",0.59985
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"B",0.619075
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.04,"FWER",0.809
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"A",0.609775
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"B",0.631175
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.08,"FWER",0.81815
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"A",0.6102
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"B",0.6455
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.12,"FWER",0.82745
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"A",0.6074
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"B",0.654075
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.16,"FWER",0.82695
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"A",0.603775
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"B",0.6655
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","bigstick","Big stick design (a = 3)","favor_B","favor_B",0.2,"FWER",0.830625
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"A",0.587425
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"B",0.5938
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0,"FWER",0.79535
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"A",0.594325
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"B",0.595725
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.04,"FWER",0.7968
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.08,"A",0.59385
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.08,"B",0.603225
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.08,"FWER",0.79925
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.12,"A",0.5931
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.12,"B",0.609075
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.12,"FWER",0.80325
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.16,"A",0.587975
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.16,"B",0.6069
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.16,"FWER",0.80045
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.2,"A",0.588825
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.2,"B",0.607075
25,"Arm B start at 25","step2_total","2-step randomization (total counts only)","complete","Complete randomization","favor_B","favor_B",0.2,"FWER",0.7985
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0,"A",0.598975
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0,"B",0.597925
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0,"FWER",0.800425
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.04,"A",0.6546
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.04,"B",0.6518
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.04,"FWER",0.844075
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.08,"A",0.7007
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.08,"B",0.696575
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.08,"FWER",0.876775
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.12,"A",0.744425
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.12,"B",0.742075
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.12,"FWER",0.9068
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.16,"A",0.788125
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.16,"B",0.784375
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.16,"FWER",0.93105
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.2,"A",0.821525
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.2,"B",0.81325
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","block","Permuted block randomization (factor = 1)","favor_all_exp","favor_all_exp_2step",0.2,"FWER",0.9498
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0,"A",0.597575
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0,"B",0.60095
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0,"FWER",0.80105
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.04,"A",0.615225
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.04,"B",0.615625
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.04,"FWER",0.8147
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.08,"A",0.627775
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.08,"B",0.625475
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.08,"FWER",0.82475
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.12,"A",0.643075
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.12,"B",0.640425
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.12,"FWER",0.837025
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.16,"A",0.647775
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.16,"B",0.648175
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.16,"FWER",0.844525
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.2,"A",0.65775
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.2,"B",0.660625
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","bigstick","Big stick design (a = 3)","favor_all_exp","favor_all_exp_2step",0.2,"FWER",0.853125
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0,"A",0.588175
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0,"B",0.5923
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0,"FWER",0.794425
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.04,"A",0.593325
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.04,"B",0.594375
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.04,"FWER",0.798
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.08,"A",0.600625
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.08,"B",0.596575
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.08,"FWER",0.802375
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.12,"A",0.604
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.12,"B",0.600425
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.12,"FWER",0.805525
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.16,"A",0.602525
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.16,"B",0.600875
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.16,"FWER",0.8081
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.2,"A",0.607525
25,"Arm B start at 25","step2_cohort","2-step randomization (total counts by cohort)","complete","Complete randomization","favor_all_exp","favor_all_exp_2step",0.2,"B",0.6018
